101	101.6166667	89.77555556	10.57333333	0.868637262	0.118324744	23.8537037	0.310570348	20.11111111	0.231998066	7	44	26	48	-0.18901054	16	24
102	87.71944444	73.99111111	12.57666667	0.851054118	0.131003315	12.23278698	0.48254275	10.77777778	0.158206039	7	51	6	47.97619048	-0.826895628	16	25
103	48.97592593	41.31333333	7.262222222	0.823731868	0.166438008	13.0537037	0.353574942	9.333333333	0.190958475	7	48	30	58	0.623275697	12	22
104	35.41481481	27.68222222	5.27	0.773722172	0.169247678	9.723148148	0.330727025	11.66666667	0.350449053	3	26	27	47.97619048	-0.983426677	14.01923077	21
105	22.86018519	16.62444444	5.798888889	0.742358703	0.238246908	6.414814815	0.301299302	9.333333333	0.402116749	0	58	26	60	0.984486742	14.01923077	20
106	48.70740741	42.82777778	5.072222222	0.859858162	0.121604818	14.10092593	0.313677733	9.111111111	0.208220167	6	49	21	47.97619048	-0.197299618	14	22
107	53.70555556	41.32333333	10.74777778	0.753779887	0.217347695	8.211111111	0.231165759	15.22222222	0.285715199	7	48	18	51	-0.257915372	14	23
108	53.43981481	46.18444444	6.831111111	0.862252265	0.128637358	18.27407407	0.408499913	9.111111111	0.170389358	7	49	33	60	0.901139592	16	23
109	44.77407407	28.14222222	10.01222222	0.640958788	0.221822871	2.413888889	0.093502768	20	0.439401438	6	51	30	45	0.201373126	15	20
110	58.80185185	43.51444444	7.912222222	0.727395023	0.15127506	8.609259259	0.1853783	14	0.251884286	7	33	32	43	-0.630293716	16	24
111	41.1047619	28.24	10.36857143	0.663346451	0.245524823	3.326190476	0.131536277	20.85714286	0.496447981	3	31	20	47.97619048	-1.087100331	9	20
112	56.73888889	44.17777778	8.988888889	0.750518883	0.191803304	9.321296296	0.210438166	17	0.356242112	7	44	33	42	-0.111023116	16	26
113	55.34814815	45.50888889	8.864444444	0.806506525	0.173977661	16.14537037	0.316745612	9	0.170234412	8	52	32	60	0.993198101	17	25
114	96.36111111	80.64222222	13.25666667	0.811304422	0.169795609	6.844444444	0.147901664	21.77777778	0.306566327	7	53	31	52	0.645796562	15	25
115	32.55185185	26.62222222	5.338888889	0.809673674	0.17175418	12.13703704	0.346378612	7.888888889	0.255318662	6	37	21	45	-0.887063535	15	22
116	72.74814815	55.51555556	10.06111111	0.764692123	0.143279926	11.52592593	0.208170211	15	0.197318908	7	44	25	52	-0.064242812	16	24
117	88.00740741	63.68222222	14.35	0.693784381	0.210167641	14.44907407	0.201427739	17.33333333	0.237694971	6	51	28	47	0.191446349	15	24
118	49.62037037	37.19222222	11.62111111	0.749190097	0.235922367	17.01851852	0.344283472	11.88888889	0.24731443	3	47.16826923	26	41	-0.343583416	10	19
119	20.73888889	11.38333333	6.236666667	0.782019915	0.309749541	2.681481481	0.122790807	13.55555556	0.288562607	2	47	17	40	-0.82855843	11	21
120	54.57314815	38.62333333	10.90444444	0.718166209	0.194941149	8.191666667	0.17125477	19.44444444	0.349690176	6	55	34	55	1.013659364	15	24
121	34.07708333	26.41	5.18	0.773723065	0.15551829	12.05520833	0.33458916	7.875	0.250432452	0	35	23	45	-0.884159749	8	20
122	44.25833333	37.55222222	5.598888889	0.821303893	0.153285164	8.859259259	0.265170603	11.33333333	0.311564973	7	40	25	40	-0.770188084	15	23
123	24.91666667	19.99	4.377777778	0.787884165	0.183576849	7.435185185	0.318446722	7.888888889	0.341596897	6	54	26	49	0.321785175	14	22
124	33.73240741	26.09222222	6.97	0.779015902	0.200622131	12.56666667	0.453407694	8.555555556	0.246288429	6	51	34	47	0.480688914	15	23
125	39.625	33.34222222	5.916666667	0.853014083	0.138072163	14.89722222	0.43511181	8.222222222	0.198596285	6	41	15	34	-1.464966059	15	23
126	68.22777778	57.02555556	8.981111111	0.821019578	0.14554114	16.81203704	0.351420312	10.55555556	0.162974247	5	54	30	41	0.168663906	13	24
127	32.96145833	28.27125	4.3125	0.837253776	0.147176141	14.51145833	0.454943384	6.375	0.256325074	5	45	22	57	0.054109635	12	19
128	41.26481481	34.09111111	6.532222222	0.819649124	0.163542384	16.57314815	0.412833358	9.888888889	0.265089899	2	47.16826923	27	25	-0.987275613	11	20
129	46.28148148	35.92555556	6.558888889	0.752616528	0.16826016	15.66111111	0.386773272	9.555555556	0.2379502	5	55	22	44	-0.040506529	12	22
130	79.95833333	67.56888889	10.01111111	0.819439692	0.152517148	27.96388889	0.368882476	12.88888889	0.217175057	6	54	34	49	0.707441928	14	22
131	57.03055556	46.24444444	9.9	0.776682281	0.208879536	11.61111111	0.25096345	15.44444444	0.352033756	5	40	26	51	-0.246300227	14	26
132	47.09814815	41.11555556	4.641111111	0.884228908	0.090760053	9.677777778	0.317226584	10.44444444	0.234058171	6	54	29	59	0.898843515	14	25
133	38.33148148	29.72333333	8.021111111	0.748932885	0.237232631	10.44537037	0.34622147	13	0.330756121	6	55	30	54	0.777587281	15	24
134	43.23333333	33.43	6.963333333	0.78759343	0.154384608	8.576851852	0.260091744	13.77777778	0.318606763	9	44	30	48	0.003817836	18	23
135	45.91666667	35.39	10.12666667	0.766570806	0.223981382	15.71296296	0.359717153	15.66666667	0.329041169	7	50	20	59	0.277958864	16	25
136	59.38518519	50.78333333	7.498888889	0.848392906	0.134422306	12.05277778	0.281570825	10	0.163435383	7	53	20	45	-0.187187413	16	25
137	54.68425926	47.78777778	6.036666667	0.859001649	0.124060542	23.93981481	0.437857352	11.66666667	0.24235255	6	44	26	50	-0.102523129	15	24
138	56.74351852	46.01	8.656666667	0.826185349	0.142189518	20.03055556	0.459283606	12.33333333	0.209477221	7	43	20	47	-0.568252012	16	24
139	43.35185185	32.78888889	8.761111111	0.740604761	0.222375506	3.390740741	0.094029724	11.22222222	0.296639805	4	53	26	53	0.448004797	13	22
140	31.49895833	24.2525	6.6425	0.768156631	0.214169279	8.825	0.299186431	8.75	0.288504143	7	43	34	50	0.236378423	15	25
141	54.79444444	45.51777778	7.904444444	0.822712651	0.152727999	13.01759259	0.33535052	11.88888889	0.230517421	6	56	35	56	1.151865364	15	20
142	38.35185185	19.18111111	10.4	0.782019915	0.274560111	6.085185185	0.208277744	21.66666667	0.512102789	7	58	40	60	1.65938606	16	24
143	79.46388889	61.96333333	13.84555556	0.756521921	0.196117479	11.47037037	0.225844247	19.88888889	0.274876563	6	48	21	49	-0.199781501	14	24
144	43.61481481	34.68222222	8.205555556	0.785308058	0.196047013	2.872222222	0.083105361	18.77777778	0.438311115	6	57	29	52	0.736403178	14	21
145	36.30462963	31.42111111	4.403333333	0.852446246	0.134002212	18.15648148	0.499024793	8.111111111	0.2518602	7	47	29	43	-0.120342184	15	22
146	91.4787037	70.68	16.98444444	0.73439402	0.215110153	18.40740741	0.231096613	20.66666667	0.237746977	4	40	21	36	-1.135991284	13	21
147	33.33148148	26.45666667	5.934444444	0.770989677	0.197156206	7.474074074	0.294029509	9	0.316862041	6	52	30	49	0.42110315	15	25
148	50.56759259	39.91222222	10.17333333	0.803432705	0.18626193	14.66296296	0.311341721	11.66666667	0.242342437	7	47	30	55	0.446789379	16	24
149	34.10462963	27.61333333	5.995555556	0.813516668	0.17140947	14.68796296	0.430333016	8.555555556	0.252623068	9	36	26	45	-0.692783266	17	26
150	38.94351852	29.56777778	9.15	0.748812316	0.245343134	9.937037037	0.316401084	9.888888889	0.248185846	7	52	31	56	0.772016184	16	25
151	74.59166667	66.19111111	7.742222222	0.872173176	0.11815753	28.99444444	0.453323212	11.66666667	0.171361959	8	46	21	36	-0.855460077	17	23
152	56.69537037	44.88888889	10.01666667	0.783803422	0.187856381	16.50740741	0.331000083	19.22222222	0.355345367	6	57	30	60	1.130559918	15	24
153	51.33240741	41.09666667	8.946666667	0.799419162	0.176461949	11.59722222	0.296580097	11.77777778	0.237418671	7	49	19	41	-0.595390134	16	24
154	54.19444444	45.15555556	7.895555556	0.825115904	0.156056069	16.48055556	0.323501039	10	0.212423481	6	40	15	44	-1.079284203	15	26
155	70.275	52.27	14.99222222	0.744298818	0.216961838	7.587962963	0.145872427	29.11111111	0.424956409	5	26	25	43	-1.295029781	14	26
156	25.34814815	21.21888889	2.797777778	0.823965208	0.117096336	15.00555556	0.587440242	3.444444444	0.136047873	5	52	37	55	1.018015043	14	25
157	59.12037037	48.30111111	10.41333333	0.80095096	0.191349583	10.84074074	0.218542273	17.22222222	0.308912086	7	55	30	57	0.907318398	16	25
158	28.91851852	24.09888889	4.44	0.821918217	0.164548732	11.625	0.439748678	6.777777778	0.237014109	6	56	24	56	0.621587329	14	24
159	64.34444444	53.32777778	10.37777778	0.807047527	0.183581276	20.5462963	0.337958187	13.33333333	0.231426486	7	53	31	55	0.775527679	16	26
160	72.06759259	56.68666667	13.86444444	0.768333307	0.211378168	21.75555556	0.328530201	17.22222222	0.26859223	4	37	33	57	0.210346062	12	24
161	75.62037037	60.18222222	13.53444444	0.801450285	0.173301714	6.244444444	0.153326218	21	0.260204484	4	40	15	46	-0.992796791	12	23
162	48.54814815	36.41	11.83777778	0.755531966	0.236840087	16.675	0.409339001	14.44444444	0.292536445	3	54	30	51	0.601100963	12	25
163	64.99166667	49.83777778	13.58222222	0.746392736	0.228737819	7.55	0.126603591	27.77777778	0.472610084	4	45	24	39	-0.627862879	12	21
164	49.64814815	42.30444444	6.854444444	0.836729458	0.154023727	16.15185185	0.368311447	11.22222222	0.26197054	5	45	19	45	-0.609436115	13	23
165	70.23611111	54.64222222	15.19666667	0.78860635	0.204860305	9.543518519	0.202555495	19.11111111	0.307778917	4	36	20	42	-1.111756948	11	24
166	57.83055556	45.58777778	11.53111111	0.7849859	0.20247498	15.29074074	0.257632068	21.22222222	0.377711966	2	46	24	50	-0.105426915	10	24
167	46.28888889	36.91777778	8.662222222	0.799051122	0.186252141	12.09907407	0.318630289	14	0.333356999	6	46	29	47	0.005877438	15	21
168	22.38148148	17.23444444	4.585555556	0.768830886	0.20611002	2.90462963	0.155243455	10.22222222	0.456761942	2	47	31	58	0.62472759	10	21
169	83.990625	66.595	14.17875	0.784042176	0.17676449	15.04166667	0.193933212	16.25	0.206623954	2	36	13	38	-1.622181429	10	21
170	76.56296296	62.54777778	11.74777778	0.791947314	0.1731619	16.7	0.263421852	15.55555556	0.236529855	6	51	24	55	0.344567618	15	25
171	35.02592593	26.49888889	8.3	0.752801226	0.240955032	8.982407407	0.311715923	13	0.366317547	2	40	30	32	-0.875102259	10	20
172	35.40925926	28.37444444	6.631111111	0.796016892	0.191685273	11.32777778	0.36936163	7.555555556	0.232638085	3	47	22	34	-0.846985194	8	20
173	59.93796296	45.8	7.822222222	0.762967411	0.129847361	19.62314815	0.402225024	11.77777778	0.199429499	9	52	31	56	0.772016184	18	25
174	44.52592593	32.50666667	11.62111111	0.712500555	0.276890269	7.325	0.165086238	27.66666667	0.288562607	3	46	21	42	-0.595997843	12	24
175	86.72314815	73.03444444	12.89444444	0.826099856	0.163852587	16.94166667	0.168553005	19.44444444	0.245228545	6	44	26	43	-0.405229069	15	21
176	38.56018519	29.33222222	8.9	0.737624726	0.253056462	7.986111111	0.25316712	13	0.326782449	6	39	24	54	-0.2597385	14	22
177	47.88518519	35.96555556	11.48222222	0.740291398	0.250621396	11.70462963	0.282912191	16.11111111	0.330021743	6	47.16826923	23	32	-0.877398049	15	24
178	35.84537037	26.34	8.46	0.73417722	0.238206115	1.473148148	0.04412247	15.55555556	0.464140311	1	47.16826923	26.31455399	47.97619048	-0.026743354	7	21
179	16.17407407	10.77555556	5.173333333	0.672229141	0.312943812	6.327777778	0.401115328	8.444444444	0.521335544	2	48	17	34	-1.041265463	14.01923077	22.92924528
180	41.31190476	34.34857143	6.202857143	0.793006355	0.183079741	10.01428571	0.338056295	10	0.308945835	2	40	26	57	0.013162007	11	18
181	34.47037037	27.38444444	6.48	0.792270767	0.190446887	10.95925926	0.307964854	10.44444444	0.306776619	2	45	19	32	-1.171604289	10	23
182	34.98611111	29.70444444	4.78	0.83927503	0.146587884	18.81944444	0.517032652	7	0.218258121	3	47.16826923	31	47.97619048	0.199128383	9	21
